plot_project,alti,slope,X,Y,northness,eastness,soil_veg,soil_Rtot,soil_blocks,HG,LVM,LVU,LRF,HG_count,LVM_count,LVU_count,LRF_count,hcan,hcan_sd,hveg,nPFG,hill2,Ldensity,isForest,isGrassland,Moyenne,Médiane,Écart-type,Min,Max,Quantile 5%,Quantile 95%,Quantile 25%,Quantile 75%,Moyenne_all,Médiane_all,Écart-type_all,Min_all,Max_all,Quantile 5%_all,Quantile 95%_all,Quantile 25%_all,Quantile 75%_all
PARA_CAMTRAP_1400,1473,36.5492459328362,6.86257,45.89754,-0.467476614333908,0.884005438360481,0.9625,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1.85,4.78420396669464,7.4,2,1.20821917808219,0,1,1,23.993529538001816,22.814929018780617,6.652778917996526,13.700718336598129,34.99288706745074,16.415487003554222,34.86664435337244,19.020000000000095,29.631637179374422,24.404604598547085,23.74856413205339,5.668760955916994,12.920184501778294,34.996497695831295,16.525217604589205,34.83149999999993,20.364709353093076,27.809430427618906
LORIAZ_CAMTRAP_1700,1759,34.0051704112275,6.92046,46.03501,0.387217645247037,0.921988337892264,0.9375,0.0,0.0,0.366197183098592,0.422535211267606,0.0,0.0,26,30,0,0,9.7875,12.02602004937,16.6595744680851,5,3.00955223880597,37,1,0,15.416899904104298,19.71272331286991,9.934960894388476,0.24880733948225497,29.954563539433366,0.9643130452018795,27.79017147394967,6.788024575842883,22.212492281526806,16.263897979208657,19.019793365789837,10.098375953554902,0.24880733948225497,33.578116385903286,0.45423560983909966,30.19294920199952,8.193062313753785,24.32152559052838
LORIAZ_CAMTRAP_1500,1597,39.7328416182607,6.92107,46.0327,0.896089758899331,-0.443872891710836,0.75,0.0125,0.0125,0.333333333333333,0.388888888888889,0.0,0.0,12,14,0,0,4.4,7.37357581185442,11.7333333333333,4,3.07109004739337,15,1,1,18.4305716324704,18.9588694339252,4.826855335097996,2.160043924024194,24.170000000000073,12.945778058182794,23.58733333341386,17.681112777505973,20.937070184914944,16.943907730715747,18.2243125671381,5.449128759865291,1.2293421047434094,24.170000000000073,3.6555000000000635,23.1038333333375,15.249146678363275,20.666159845684604
PLANAIG_106,2067,43.9114775957939,6.90522,45.92307,0.800675586108195,0.599098160413048,0.9375,0.05,0.0375,0.335051546391753,0.195876288659794,0.231958762886598,0.056701030927835,65,38,45,11,28.1375,15.8543559082614,28.8589743589744,8,4.51921229586936,107,0,0,0.9558148053908099,0.3211871693563353,1.2249135748597098,0.0,4.289999999999964,0.11576573084601023,3.5175321581867824,0.2359442265328653,1.029999999999859,1.0535106041912559,0.35943533098520675,1.2989391589573338,0.0,5.25570577104736,0.1588780178401521,3.840831674202126,0.25175391186849083,1.0200000000002092
PLANAIG_108,2114,27.9456707494589,6.9056,45.92063,-0.463433981521419,0.886131448923468,0.8375,0.1,0.0875,0.271028037383178,0.224299065420561,0.303738317757009,0.0373831775700935,58,48,65,8,24.1,14.6041436811005,25.3684210526316,7,4.28881813073609,130,0,0,0.15508877955021488,0.12860265691574568,0.11649402307781129,0.0,0.42879562046027786,0.0,0.40266443681180136,0.10621443966101651,0.17171129975349686,0.15547475444637712,0.135830700430688,0.09439713597848785,0.0,0.49000000000023647,0.0,0.34996558714292403,0.10731167634526173,0.19476966058141443
PLANAIG_114,2220,25.6636939962615,6.90574,45.91697,-0.962576125946162,0.271011442117262,0.675,0.175,0.175,0.301020408163265,0.204081632653061,0.153061224489796,0.188775510204082,59,40,30,37,30.2875,23.8530276983813,32.3066666666667,9,4.81282886494613,109,0,0,0.5116905287685313,0.21614581353719586,0.917415084010589,0.0,3.9600000000000364,0.0,1.8415000000000208,0.1430793462894826,0.2628121778648165,0.46918242920718056,0.23881736972202816,0.7798074951732415,0.0,4.639999999999873,0.0,1.4545000000000519,0.17729885200731132,0.42303578014877985
COMBASSE_CAMTRAP_1600,1586,14.3102391912348,6.90556,46.02363,-0.966172347573567,-0.257897256255632,0.975,0.0,0.0,0.212765957446809,0.223404255319149,0.0,0.0,20,21,0,0,13.85,10.5723546830545,14.5789473684211,5,2.87256176853056,27,1,0,17.883615608445474,21.071786113147482,7.57149823039924,0.44515873017098784,27.546277087143835,2.5906025056668227,26.25977084371838,14.50792733466875,22.538143312184786,16.841789591294194,19.921209503323325,7.507626529040095,0.3428343949101418,27.775895371919432,2.5957986064211584,26.154913393421463,11.571671329714434,22.3277163687992
LORIAZ_CAMTRAP_1600_OUESTb,1615,30.3743395375084,6.91398,46.02827,0.875252886553541,-0.483665571009241,0.7,0.0,0.0,0.263157894736842,0.197368421052632,0.0,0.0,20,15,0,0,10.35,13.2005945397369,16.2352941176471,6,2.888,55,1,0,16.680830058967626,17.76158065083075,5.359894311546825,1.7366594827763038,21.705891472835447,5.1113719913598175,21.508654847767435,15.36084178881174,20.881232805109278,16.27302277655605,17.45268998187771,5.5697544516409305,0.6499999999998636,24.91263502422953,4.832670666667514,23.062808500136214,14.02321569920781,19.93704917488543
LORIAZ_CAMTRAP_1700_OUEST,1722,36.2547197874954,6.90739,46.02726,0.913008951351384,-0.407939523400524,0.425,0.1125,0.1125,0.359649122807018,0.245614035087719,0.0,0.0,41,28,0,0,21.2375,19.0537173687871,24.2714285714286,5,3.29346173340091,34,0,0,21.142412714233842,22.691095680778176,8.775362008763361,0.30676300587310834,30.960000000000036,0.32810934780940215,30.143000000000132,18.281548019388083,28.087500000000034,19.327845063006915,20.267532956641503,9.345786797989694,0.30056074741105476,32.409999999999854,0.35701533166503624,31.701398157038078,14.441088024761655,26.796804715824408
AIGROUGE_377,2135,24.0074878883762,6.89372,45.97427,-0.341534423993511,0.939869266029814,0.8875,0.075,0.05,0.0903225806451613,0.0516129032258065,0.12258064516129,0.0193548387096774,14,8,19,3,11.925,6.84877333560774,13.6285714285714,10,5.44167610419026,119,0,0,0.20505582762618815,0.19479619386720515,0.07664391595920222,0.11506976741384278,0.41215189899776306,0.11615052544475475,0.320138443309088,0.14842079358516003,0.2380119074588265,0.20424910538359653,0.18782985137318065,0.09372992327947327,0.0,0.5,0.08685915030150682,0.35272020676029564,0.14441908101980516,0.25778414738783795
AIGROUGE_378,1934,25.0063879562474,6.89815,45.97451,0.842776143648902,-0.538264221081325,0.975,0.025,0.025,0.209606986899563,0.235807860262009,0.213973799126638,0.200873362445415,48,54,49,46,45.9125,16.6027249174208,45.9125,6,5.09185357801728,160,0,0,0.3047471374277734,0.2503619376948336,0.311711488368131,0.0,1.4300000000000637,0.059085365884493514,0.8358081396421772,0.16892297447850524,0.2899999999999636,0.32041237359691876,0.22818548391478544,0.2900987386007522,0.0,1.4300000000000637,0.08868768649599588,0.9170000000000864,0.1647815737100018,0.3361482823262918
AIGROUGE_365,1953,43.7767956607158,6.89887,45.97677,-0.994335787397449,-0.106284250482826,0.9875,0.0125,0.0125,0.154205607476636,0.210280373831776,0.205607476635514,0.271028037383178,33,45,44,58,41.15,16.1684956988755,41.6708860759494,7,5.16069416272256,163,0,0,0.21909295261502848,0.2181791078619426,0.07642016123488066,0.08784705870880316,0.39000000000010004,0.12042147927445512,0.3171051780370249,0.1629374658806455,0.2605775126463641,0.22877503021536086,0.21024461266620165,0.0919337324390306,0.0,0.5435862066226491,0.12364916883951764,0.44102772419037134,0.16880527412399715,0.26986195549676495
AIGROUGE_366,1957,21.9549988322375,6.90126,45.97776,-0.737235745082348,0.675635594216938,0.0875,0.0,0.0,0.75,0.0384615384615385,0.0,0.0,78,4,0,0,17.85,4.62820193644972,18.3076923076923,4,1.65331702843167,5,0,1,0.03722078600276291,0.036048855369699595,0.037048323825898205,0.0,0.09125000002791239,0.0,0.08807898356094483,0.0,0.06790981120678907,0.046910935190032886,0.05863300954820261,0.03782536436785453,0.0,0.16818791985360804,0.0,0.09649088982665714,0.0,0.07252393755464936
AIGROUGE_367,1978,13.4569501392446,6.90312,45.97761,0.915927515352806,0.40134372627417,0.8375,0.025,0.025,0.222222222222222,0.257309941520468,0.274853801169591,0.064327485380117,38,44,47,11,25.8875,14.6952104054607,27.25,8,4.71248992747784,125,0,0,0.28649054127995444,0.1489725036327627,0.3133696685476347,0.0,1.0525925930121502,0.0,0.8981296296507026,0.11220122801051957,0.2979043161406594,0.2548775704162972,0.19848186749038632,0.22188925557305966,0.0,1.0525925930121502,0.0,0.8701119403200778,0.11980209651335372,0.3164201264732469
AIGROUGE_354,1996,21.271475106638,6.90149,45.9788,-0.984973886649214,-0.172703337023759,0.9125,0.075,0.0625,0.355191256830601,0.0437158469945355,0.174863387978142,0.0054644808743169,65,8,32,1,14.8125,7.46314785793281,15.1923076923077,8,4.25041248889453,75,0,0,0.2876499498917383,0.25417788981258127,0.13764444619925564,0.132295082048131,0.6337648809687835,0.15120011988033183,0.512966021895852,0.17930552571743874,0.3422795864936461,0.27132709808758365,0.2341798328832283,0.11605771159497487,0.11811782714016772,0.7999999999999545,0.15286374574430966,0.4805000000000177,0.19050781238416903,0.31861186358395344
AIGROUGE_355,2014,12.2601474860123,6.903,45.97898,-0.992066587776505,0.125713505310613,0.9625,0.0375,0.0375,0.339285714285714,0.25,0.327380952380952,0.0,57,42,55,0,16.925,6.75385497046134,17.5844155844156,4,3.42773864464416,97,0,0,0.1775719980123654,0.1512384163643219,0.15561948028864434,0.0,0.677315202007776,0.0,0.4743943314119294,0.1153124999293027,0.1901785716603399,0.22752041377368187,0.17892731305119014,0.17629627249261207,0.0,1.009999999999991,0.09515273678269978,0.5431597160621091,0.13856527214278458,0.24016030262254162
AIGROUGE_341,2064,20.7225651532696,6.90449,45.98093,-0.927831699707544,0.372999111282869,0.7875,0.175,0.1625,0.41025641025641,0.0897435897435897,0.17948717948718,0.0769230769230769,64,14,28,12,19.675,13.1406943538485,20.9866666666667,7,3.81203007518797,58,0,0,0.4667593941205951,0.13010373460042501,0.8452127497852883,0.0,2.8400000000001455,0.0,2.687999999999852,0.07514983348062287,0.21564736850609734,0.4088624349105703,0.12734917899570064,0.7749978894602048,0.0,3.0,0.0,2.5409999999999626,0.03332361517016125,0.21913118726490666
AIGROUGE_342,2116,25.628335153182,6.90591,45.98181,0.858365250517532,-0.513039079119685,0.7875,0.175,0.15,0.234042553191489,0.196808510638298,0.292553191489362,0.0,44,37,55,0,18.6,8.81253422652479,19.84,6,4.21564885496183,142,0,0,0.060877897403452154,0.0,0.12555293262512027,0.0,0.5262913101014419,0.0,0.17228030602623248,0.0,0.11731834709041777,0.10414406933896317,0.0,0.15752123017181655,0.0,1.088888888922611,0.0,0.39941922268710633,0.0,0.15471805555955598
AIGROUGE_323,2156,11.0090163796832,6.90627,45.98391,0.250689435405773,0.968067563228897,0.775,0.175,0.175,0.28125,0.1,0.24375,0.1,45,16,39,16,10.4375,8.86015651203304,11.4383561643836,7,5.17799352750809,73,0,0,0.12161831114394772,0.10948225762854236,0.10468112919039117,0.0,0.4671256683973297,0.0,0.24927775984531325,0.06078334635162719,0.1507782524073491,0.12117756113463657,0.09797248396148461,0.1482972953292151,0.0,0.8800000000001091,0.0,0.3426155376595031,0.0,0.1492116465270783
AIGROUGE_322,2197,14.3650356359874,6.90225,45.98365,-0.98131628955436,0.192401506894471,0.5875,0.2125,0.2125,0.378640776699029,0.0970873786407767,0.310679611650485,0.0,39,10,32,0,5.1375,5.02838462120134,6.96610169491526,5,3.66459412780656,42,0,0,0.06172062005382486,0.0,0.09307701443366555,0.0,0.31913043429904064,0.0,0.19198457063034777,0.0,0.13348953491549764,0.0744292674563485,0.0,0.13958943987854036,0.0,1.149260869592581,0.0,0.23330618966688235,0.0,0.12674872720936037
AIGROUGE_339,2194,21.3930260472045,6.89725,45.98142,0.996147218585628,-0.0876967439767113,0.7125,0.175,0.1125,0.491803278688525,0.0491803278688525,0.163934426229508,0.0,60,6,20,0,7.55,5.4862313273517,8.88235294117647,5,2.96375945838311,31,0,0,0.19787495451969334,0.17425355995032987,0.052530207313466935,0.12777319585029545,0.3107407407601386,0.1500977506927484,0.2852427106010964,0.15920732495976608,0.22655119633895993,0.18911390575465248,0.19308140098564763,0.13244779545052202,0.0,0.7866219513953183,0.0,0.3707174432532383,0.1312289852247659,0.2520044462283977
AIGROUGE_321,2199,25.0186437350957,6.89876,45.98441,-0.953341277004169,-0.301894699456715,0.7375,0.1375,0.1375,0.403361344537815,0.134453781512605,0.260504201680672,0.0,48,16,31,0,8.9,6.3537091728505,10.9538461538462,4,3.45643153526971,47,0,0,0.008576923063151299,0.0,0.03835716601398405,0.0,0.17153846126302597,0.0,0.00857692306315142,0.0,0.0,0.003126022910350912,0.0,0.022098778667025736,0.0,0.17153846126302597,0.0,0.0,0.0,0.0
AIGROUGE_352,2243,35.3327070084358,6.8936,45.97903,-0.5563595506329,0.830941664871583,0.6,0.2375,0.2375,0.348484848484849,0.136363636363636,0.136363636363636,0.0681818181818182,46,18,18,9,10.8375,16.6272947402681,13.1363636363636,6,4.41113924050633,45,0,1,0.12597925515590305,0.09860071857815456,0.14060777469770216,0.0,0.5027828745101033,0.0,0.40527884960713445,0.0,0.1695022371268351,0.12357024139366786,0.09082294099584942,0.1617229280327042,0.0,0.75,0.0,0.5061437307846061,0.0,0.16234961718032537
AIGROUGE_320,2238,4.26269304521464,6.89764,45.98343,-0.947291547009157,-0.320372790612746,0.7625,0.05,0.05,0.217647058823529,0.129411764705882,0.276470588235294,0.0117647058823529,37,22,47,2,6.4375,4.50553457118597,6.77631578947368,8,5.16809728183119,90,0,0,0.1569466388425326,0.13521694814448892,0.14280596150702515,0.0,0.650000000000091,0.0,0.3022329985025638,0.0609453374761415,0.19428935555617954,0.15871955176252414,0.1077409068873294,0.19504530317502153,0.0,1.1100000000001273,0.0,0.5209999999999808,0.039586186096471465,0.18232386722991123
AIGROUGE_338,2280,35.0956430424485,6.89391,45.98034,0.122561737986884,-0.992460891109385,0.65,0.1875,0.1875,0.316176470588235,0.0808823529411765,0.330882352941176,0.0220588235294118,43,11,45,3,4.65,3.75550229241768,5.39130434782609,7,4.04372540445999,59,0,0,0.08027792456739462,0.05956642712521898,0.09590221941421431,0.0,0.34999999999990905,0.0,0.27315849156418615,0.0,0.1180845323582389,0.08783993247210674,0.07177353613883497,0.11614837995931052,0.0,0.6900000000000546,0.0,0.2693999445488771,0.0,0.14286197319313487
AIGROUGE_364,2219,25.5573859336439,6.89255,45.97701,0.887370501145732,-0.461057039525884,0.5375,0.425,0.4,0.333333333333333,0.0789473684210526,0.263157894736842,0.0350877192982456,38,9,30,4,10.4,8.3569117910592,13.6393442622951,6,3.74956722446624,43,0,0,0.1325045580008009,0.14396930706720923,0.09887027352959002,0.0,0.3155194809528439,0.0,0.26563438122104804,0.03714843748139174,0.19839430414833714,0.13230628056619934,0.12848676861381136,0.12306889806439969,0.0,0.5146517413181755,0.0,0.3521092222277047,0.0,0.19839430414833714
AIGROUGE_363,2227,15.8094406789283,6.89108,45.97629,-0.893189244931078,-0.449680967730957,0.5875,0.2875,0.2875,0.552380952380952,0.0,0.0380952380952381,0.0,58,0,4,0,8.7,8.10906665562174,11.047619047619,3,2.10843373493976,4,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AIGROUGE_351,2299,14.7807680818867,6.89125,45.97849,-0.227184059189366,-0.973851838448869,0.55,0.375,0.375,0.552941176470588,0.0,0.0,0.0352941176470588,47,0,0,3,4.6125,5.32843756043393,7.23529411764706,3,2.09846064478652,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PECLEREY_CAMTRAP_1400_RECONYX,1432,30.2526198317207,6.9373,45.98404,-0.219727188601847,-0.975561357675225,0.6375,0.075,0.075,0.0714285714285714,0.785714285714286,0.0,0.0,1,11,0,0,1.5875,4.13596069687273,10.5833333333333,3,1.55555555555556,11,1,1,17.21291054973126,16.725676552990194,3.62945221057306,11.636266036520965,25.375352474009105,11.692770748439898,24.4292116752693,14.723547082473715,19.524446813665293,17.76361201692977,17.524291639265698,3.9008758202655978,3.01816793889202,25.375352474009105,11.988452799995935,24.302045278652166,15.835172461043442,20.365391799967597
PECLEREY_CAMTRAP_1400_NORD,1477,27.3512215497373,6.93758,45.99078,-0.853388367544474,0.521275641230029,0.9375,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,12.6875,20.3871352771822,17.5,2,1.57285491419657,0,1,1,25.503368347013645,25.731016042766896,4.010101805466622,17.626792873070826,31.698656229648805,19.963298878351917,30.706940809141283,22.498772690901774,28.847686424562653,26.09155122492033,25.804581372500138,4.55548525346842,15.680000000000064,34.33999999999992,18.57707577998924,32.717500000000044,22.479993506454207,30.10465604022835
PECLEREY_CAMTRAP_1400_PLANET,1465,33.1107775733118,6.93701,45.98702,0.840884647128258,-0.541214384716431,0.9625,0.0125,0.0125,0.461538461538462,0.0650887573964497,0.0,0.0,78,11,0,0,29.7625,18.8116875534226,29.7625,4,2.60284334275039,11,0,1,16.84248839024665,17.769508712737206,9.492025288601397,0.2563743455491476,29.20468230541246,2.315652345620572,28.383246872575683,10.498378155486478,25.287180851069195,15.493110001502899,15.603073013861945,9.28194499339028,0.16338028206155286,29.20468230541246,1.9543623803350219,28.055000671437075,6.635580357141805,24.57753661756726
PECLEREY_CAMTRAP_1400_SUD,1478,35.8428819447009,6.94211,45.98197,-0.285453371311338,-0.958392598472563,0.525,0.0,0.0,0.269565217391304,0.373913043478261,0.0,0.0,31,43,0,0,12.525,9.4974680170126,16.4262295081967,5,3.5219707057257,53,1,0,17.873643686256845,18.05263830541344,4.344957288245496,4.888461538482261,23.787995689633817,10.66957576703261,22.488399784481544,16.490186832751192,20.397157004758242,19.7400860603383,21.246178474097064,5.766219298397968,1.0276840487852041,27.830707226120694,4.815147994106145,26.25691431262371,17.53231461600768,23.832499455430252
POSETTE_CAMTRAP_2000,2035,21.5790075897749,6.9362,46.01087,-0.925531938102859,-0.378669554561185,0.8375,0.0625,0.05,0.0655737704918033,0.240437158469945,0.295081967213115,0.218579234972678,12,44,54,40,28.475,15.4501853661405,29.2051282051282,9,4.86122804470896,157,0,0,0.5739720009264715,0.21262430569538537,1.1904260632020576,0.0,4.329525483226462,0.0,3.7487273201915974,0.150299214092513,0.25876159644968766,0.4552840110926809,0.24689286315981462,0.7831245256764351,0.0,4.5900000000001455,0.0,1.686858322640886,0.15767090977050202,0.36389699678812804
POSETTE_CAMTRAP_1800,1779,21.8378111010829,6.93418,46.0059,0.261440906943014,0.965219483939697,0.625,0.225,0.225,0.226415094339623,0.188679245283019,0.125786163522013,0.0251572327044025,36,30,20,4,31.575,20.4807875392488,36.6086956521739,9,6.67573277000264,98,0,0,10.083195171644103,10.956148648741532,4.642497125067663,0.6380326497892383,15.529999999999973,0.9914016324894533,15.528050932619966,9.00750000000005,13.595385267300571,8.67315141186259,10.124334938567927,4.878976853194013,0.1582386363452315,17.97634854776311,0.3332580502118049,14.693224124601668,5.549999432374705,12.240000000000066
POSETTE_CAMTRAP_1600,1561,24.1688134358102,6.93953,46.00364,-0.368482104625964,0.929634841521347,0.9,0.0625,0.0625,0.171052631578947,0.0,0.0,0.0,13,0,0,0,18.7,21.1141562686438,25.7931034482759,3,2.43302443133951,0,1,1,13.105348159209598,13.093880603733282,2.9982655895484442,7.872636986297039,19.375637692925466,9.348449769733168,18.749718871085793,11.09304951270201,14.30754772538262,13.189137126268626,13.09361265643929,2.839865346040691,5.340762942780657,19.375637692925466,9.047287367461376,18.72584092236335,11.216237171912383,14.730557636113986
BLAITIERE_CAMTRAP_1170,1217,28.0055562655801,6.8863,45.92491,-0.765597577833333,-0.6433197873653,0.8375,0.0,0.0,0.0869565217391304,0.0,0.0,0.0,6,0,0,0,9.6375,11.8420445442222,14.0181818181818,4,1.72562522653135,0,1,1,18.050941143582055,24.462170618572486,13.258734147539268,0.33971428568861484,34.81820673257721,0.3495672360052822,32.21741565572133,1.444740000050615,27.64331603226151,22.199565419871014,26.50348803826796,11.921885645096438,0.33971428568861484,34.88525606476287,0.4948089408049214,33.01407170481171,19.581665707347895,31.344812854505903
COUVERCLE_2700,2747,21.1913896844746,6.9591,45.90939,-0.545777160950761,0.837930361417061,0.3,0.525,0.425,0.659090909090909,0.0,0.0454545454545455,0.0,29,0,2,0,1.175,2.479153591782,2.41025641025641,4,2.0293501048218,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COUVERCLE_2600,2626,28.4755522967956,6.9612,45.90742,0.30532349002341,0.95224868938735,0.6,0.25,0.1875,0.471153846153846,0.0,0.0096153846153846,0.0,49,0,1,0,2.575,2.84081910099129,3.07462686567164,4,2.39929015084295,1,0,1,0.047207444824766756,0.0,0.11880385265931286,0.0,0.4899999999997817,0.0,0.21623829769746428,0.0,0.0,0.030701010982156732,0.0,0.0749887940382914,0.0,0.4899999999997817,0.0,0.15430619675701104,0.0,0.0
COUVERCLE_2400,2455,27.625039179217,6.95957,45.90464,0.370127873692544,0.928980816333597,0.8875,0.075,0.075,0.568,0.016,0.0,0.0,71,2,0,0,7.1375,3.85740697977216,7.51315789473684,4,2.3199703043801,15,0,1,0.5217564985420722,0.15859918780029147,0.6439811400045106,0.0,2.0,0.10486305756296588,1.9334999999998446,0.11780955185270159,1.0340100218597854,0.4168740076934273,0.1471865197029274,0.6979418124627617,0.0,3.0100000000002183,0.0,2.1359554865409107,0.11129732955612326,0.2876272903248491
